TotalPop,Hispanic,White,Black,Asian,STATE,COUNTY,TRACT,BLOCK,GEOID
231,38,18,10,160,36,081,044800,2001,360810448002001
0,0,0,0,0,36,081,045000,1001,360810450001001
0,0,0,0,0,36,081,045000,1002,360810450001002
134,44,16,3,68,36,081,045000,1004,360810450001004
171,42,40,19,63,36,081,045000,1005,360810450001005
93,30,15,4,40,36,081,045000,1007,360810450001007
75,23,25,6,19,36,081,045000,1008,360810450001008
222,74,13,2,102,36,081,045000,1009,360810450001009
182,21,18,5,130,36,081,045000,2001,360810450002001
185,32,25,8,108,36,081,045000,2002,360810450002002
110,52,25,4,21,36,081,045000,2003,360810450002003
123,44,25,0,40,36,081,045000,2004,360810450002004
100,14,16,0,64,36,081,045000,2005,360810450002005
0,0,0,0,0,36,081,045000,1000,360810450001000
159,45,22,3,68,36,081,045000,1003,360810450001003
155,31,19,13,91,36,081,045000,1006,360810450001006
361,52,55,17,219,36,081,045000,2000,360810450002000
0,0,0,0,0,36,081,045200,1000,360810452001000
0,0,0,0,0,36,081,045200,1001,360810452001001
0,0,0,0,0,36,081,045200,1002,360810452001002
0,0,0,0,0,36,081,045200,1003,360810452001003
868,98,218,114,407,36,081,045200,1004,360810452001004
64,14,0,11,33,36,081,045200,1005,360810452001005
140,7,7,6,120,36,081,045200,1006,360810452001006
133,20,11,4,90,36,081,045200,1007,360810452001007
4,0,4,0,0,36,081,045200,1008,360810452001008
332,21,60,69,160,36,081,045400,2002,360810454002002
194,19,1,3,157,36,081,045400,1000,360810454001000
266,19,6,2,218,36,081,045400,1001,360810454001001
306,11,11,10,266,36,081,045400,1002,360810454001002
320,23,4,17,251,36,081,045400,1003,360810454001003
539,27,12,84,369,36,081,045400,1004,360810454001004
592,115,38,74,343,36,081,045400,1005,360810454001005
126,24,7,2,87,36,081,045400,2000,360810454002000
138,36,3,0,85,36,081,045400,2001,360810454002001
651,61,28,89,438,36,081,045400,2003,360810454002003
300,23,6,2,236,36,081,045400,2005,360810454002005
410,37,11,12,337,36,081,045400,2006,360810454002006
288,21,3,20,226,36,081,045400,2004,360810454002004
745,31,14,112,554,36,081,045400,2007,360810454002007
2554,1004,341,649,424,36,081,045500,1000,360810455001000
2770,1144,190,1008,324,36,081,045500,2000,360810455002000
2462,907,338,725,339,36,081,045500,4000,360810455004000
2672,1032,355,773,365,36,081,045500,5000,360810455005000
2655,1031,334,826,335,36,081,045500,3000,360810455003000
87,54,0,9,3,36,081,045500,6000,360810455006000
0,0,0,0,0,36,081,045600,1000,360810456001000
0,0,0,0,0,36,081,045600,1001,360810456001001
0,0,0,0,0,36,081,045600,1002,360810456001002
112,11,18,5,68,36,081,045600,1004,360810456001004
112,7,8,10,76,36,081,045600,1005,360810456001005
175,13,15,14,123,36,081,045600,1007,360810456001007
47,10,0,4,29,36,081,045600,1008,360810456001008
57,5,0,1,48,36,081,045600,1010,360810456001010
148,12,3,6,125,36,081,045600,1011,360810456001011
78,17,10,3,43,36,081,045600,1013,360810456001013
116,2,16,14,81,36,081,045600,1014,360810456001014
86,10,6,0,63,36,081,045600,1015,360810456001015
0,0,0,0,0,36,081,045600,1003,360810456001003
0,0,0,0,0,36,081,045600,1006,360810456001006
52,17,10,7,14,36,081,045600,1009,360810456001009
248,27,5,9,202,36,081,045600,1012,360810456001012
134,17,10,3,97,36,081,045600,1016,360810456001016
304,105,20,6,165,36,081,045700,1000,360810457001000
404,150,25,4,212,36,081,045700,1001,360810457001001
244,82,6,5,141,36,081,045700,1003,360810457001003
240,84,7,3,144,36,081,045700,1004,360810457001004
